-1:44:03 | Rye Mountain: For everyone just now joining: She posted this stream 2 hours early. The stream is actually supposed to start att 9am JST, 1am CET, 8pm EST, 5pm PST
1:58:56 | Antonio Badilla: How many stages does this game have?
1:59:03 | Mask: Ganbeare
1:59:03 | (Verified, Moderator) Streamlabs: SuukottoFunsha just tipped $10.00 dayo!
1:59:07 | Mew: 次の機会にクリアしてね〜
1:59:08 | Megiddo: 6
1:59:08 | Absolute Link: thank you for streaming!
1:59:11 | Zhnigo: thanks for streaming~
1:59:11 | Peer: Thank you!
1:59:12 | RBZE7: thank you for the cute stream !
1:59:14 | ObeIiskos: thank you for streaming! 配信ありがとう！
1:59:17 | MBmasher: thanks for the stream!
1:59:19 | Chloro [クロロ]: It was a fun stream! Better luck next time!
1:59:19 | (Verified, Moderator) Streamlabs: Kyle just tipped $5.00 dayo!
1:59:21 | Fettuccine フェットチーネ: おつかれ！
1:59:22 | 77Yuja_: thank you
1:59:23 | Randel Shurker: Thanks for hanging out with your old man, daughter.
1:59:23 | White Wyvern: Yah
1:59:24 | ThatVidyaGuy: 🦾🐻‍❄ Stronger than the average bear. She never gives up.
1:59:25 | (Verified, Moderator) Streamlabs: onii-chan just tipped $3.00 dayo!
1:59:26 | Verijero: see you tomorrow, good stream
1:59:28 | Shippo: 💪🐻‍❄🍀
1:59:28 | Retro Prime: Byeee!
1:59:33 | HashSlash: Thank you for the fun stream Beatani! Hope to hear more guitar in the future!
1:59:35 | Meneltir: またね
1:59:38 | monkeynohito: Beanight
1:59:43 | Tachi: Thank you for the stream!
1:59:43 | imalittle cupcake: Thank you for the stream! You got this, daughter!
1:59:44 | Henry Dover: Good stream
1:59:46 | D3bugged: good night Beatani
1:59:48 | Jessica: Thank you for fun stream! You'll get it next time
1:59:55 | Jacob: have a good day beatani
1:59:55 | Antonio Badilla: Thank you for the stream
2:00:00 | estratos13: thanks for the great stream
2:00:03 | クラガリ葉月: Thank you for streaming
2:00:06 | Monkberry Moon: Thank you for the stream Beatani! You have improved a lot!
2:00:07 | Chloro [クロロ]: Thank you for stream! Otsukare~
2:00:14 | Suukotto Funsha: Thank you for a fun stream. You'll get them next time
2:00:23 | max r: i'm here ~
2:00:24 | Ysoseerius: Otsu byebye
2:00:33 | Robbie TR: Thank you for the entertainment 
2:00:35 | max r: next time!
2:01:06 | (Verified, Moderator) Streamlabs: NastyYukari just tipped $14.09 dayo!
2:01:07 | Mew: No Thank You!
2:01:36 | Mew: Based donation bros! I wish I wasn't 3rd world
2:01:51 | Stray Wolf: thank you Beatani 
2:01:57 | imalittle cupcake: The guitar was awesome, agreed
2:02:10 | Chloro [クロロ]: Oooh, looking forward to it!
2:02:19 | Megiddo: Yeah, looking forward to the karaoke stream for sure
2:02:21 | Suukotto Funsha: You're welcome Beatani
2:03:00 | Nasty Yukari: Very dedicated onii-chan!
2:03:05 | 77Yuja_: いや、おじちゃんです
2:03:19 | max r: onii chan is always watching his sister.
2:03:33 | RBZE7: Yukari best waifu !
2:03:35 | Nasty Yukari: I'm actually Yakumo Yukari. It's true.
2:03:38 | Mew: Yukari da
2:03:47 | Mew: 八雲 紫
2:03:53 | Mechanized Doge: ナイス
2:03:55 | RBZE7: But she's a fair young lady, she isn't nasty !
2:04:15 | Nasty Yukari: Yep
2:04:31 | max r: definitely improving!
2:05:01 | Nasty Yukari: It is a secret. shhhh
2:05:12 | Mechanized Doge: そうですね。
2:05:18 | max r: lol--- 
2:05:20 | Mew: Also love the Tsumiki avatar on twitter nasty
2:05:34 | coba cobra: thanks for the stream!
2:05:38 | HashSlash: Have a great rest of your day Beatani! Bye bear!
2:05:39 | Shippo: thank you! bea bea
2:05:42 | Megiddo: Another great stream! Bea bea.
2:05:43 | BasedBug: Thanks again for the stream! Practice well!
2:05:44 | imalittle cupcake: Based bokukko bear
2:05:47 | RBZE7: thanks for the stream ! Bea bea !
2:05:47 | Robbie TR: I’ll send you a another Amazon card
2:05:49 | Chloro [クロロ]: Bea bea~~
2:05:50 | Mew: Thanks!
2:05:50 | MBmasher: beabea!
2:05:51 | Rye Mountain: Bear bear
2:05:52 | Kyle: Bear bear!
2:05:52 | Nasty Yukari: @Mew ty
2:05:53 | max r: see you !
2:05:54 | Peer: bea bea
2:05:55 | Mechanized Doge: ベアベア～
2:05:55 | knowsur: bear bear
